70.818213,371.913235
72.778401,368.801691
72.905884,366.892482
73.839373,364.783028
73.955404,364.770235
89.408743,364.043916
91.124746,362.496266
93.053263,358.667989
103.615634,357.564099
103.690795,355.642910
104.291421,346.084731
110.355026,344.867437
116.292270,320.072295
128.914128,313.286543
140.156635,309.656711
146.425188,300.437006
156.049635,294.435335
159.371865,287.889240
162.910998,277.273481
167.849523,168.716988
171.435489,167.383381
173.691717,165.201510
175.015903,163.265472
177.705999,160.282375
257.198879,113.014205
261.660638,97.948386
263.986302,87.324003
264.237500,75.736965
265.246257,73.146467
267.918247,68.724856
271.081321,60.849157
282.628003,52.784495
284.549484,33.287317
285.596840,33.274349
289.145588,29.980773
316.460030,27.874095
317.498524,22.812046
334.247080,16.048058
337.377204,6.875512
340.113481,-0.243444
343.597987,-3.185852
