184.654152,283.737385
185.177946,283.502141
185.547410,283.240576
185.875475,282.552366
187.004411,282.205997
188.361695,281.249924
188.753341,280.515360
188.826287,280.071952
189.070581,279.585209
189.588346,279.086693
189.682992,278.973675
189.857948,278.961871
189.893766,278.940017
189.939539,278.746722
190.122699,278.709063
191.178090,277.927048
191.283810,277.545925
191.622911,277.351889
192.074677,277.007661
192.075089,276.115789
192.748917,275.849341
193.225121,275.463924
193.574884,275.143401
194.467351,274.851984
194.900496,273.747699
195.004602,273.722181
195.214694,273.455320
195.810015,273.365330
195.850119,273.213828
196.045097,273.150204
196.065233,272.697006
196.110694,272.426585
196.318130,272.249431
196.391530,272.247802
196.895636,270.569154
197.862938,270.037321
198.058243,268.626608
198.080949,268.068975
198.198071,267.680419
198.620891,266.892658
210.474638,200.631182
212.566089,200.509719
213.016020,200.336271
214.038697,199.822629
215.053476,198.359139
215.076944,198.301776
216.019098,197.541464
216.583504,197.239608
216.939735,197.080263
216.968685,196.852940
217.095405,196.419163
217.560153,196.139689
218.499980,195.764458
218.579018,195.234546
218.650930,194.972403
218.717564,194.407819
218.841465,194.328551
219.142265,194.054684
219.696571,194.019756
220.226924,193.280382
220.821793,192.545045
220.948030,192.422963
222.524718,192.040425
222.794266,191.841664
223.093624,191.578158
223.250842,190.773288
223.364524,190.600501
223.554970,185.599932
223.590247,185.535183
223.791776,185.012628
224.179640,185.012407
224.551890,184.748383
225.059239,183.202200
225.279032,182.935061
225.331757,182.400877
225.866695,182.173210
225.995638,182.028835
226.331795,181.597319
226.385873,180.514583
226.657823,180.463745
226.713402,180.428866
227.041208,180.199504
227.226806,179.828457
227.424680,179.230644
227.509663,179.180352
227.552250,179.012064
227.973794,178.508589
228.155283,178.378917
228.160342,178.301701
228.425285,178.066554
229.086851,177.856572
229.244098,177.822283
229.443958,177.621951
265.412248,177.368774
266.044855,177.177281
266.375652,177.149913
266.927834,176.942941
267.201436,176.795519
267.702633,176.647289
267.757290,176.442091
267.896323,176.428086
268.025595,176.223403
268.121536,176.152112
268.210037,176.039063
268.352992,175.989322
268.440075,168.504835
268.651822,168.042767
268.791280,166.857279
269.118313,165.953523
269.196447,165.647005
269.308528,165.302371
269.397916,164.775001
269.401917,164.667580
269.492732,164.627691
269.494450,164.108063
269.599872,163.622347
269.600494,163.270615
269.657397,163.259632
