0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.000000,0.000000,-0.299269
0.504610,0.569776,-0.891534
0.505717,0.574799,-0.921993
0.510953,0.573245,-0.965421
0.514308,0.561295,-0.891534
0.514908,0.564887,-0.907284
0.516981,0.551304,-0.900279
0.517132,0.551665,-0.908189
0.519111,0.564773,-0.965421
0.520020,0.559162,-0.938784
0.522752,0.556702,-0.924843
0.522752,0.556702,-0.924843
0.523295,0.562401,-0.965421
0.528578,0.552931,-0.981928
0.530459,0.548231,-0.891534
0.530990,0.552218,-0.965421
0.534774,0.545264,-0.891534
0.535019,0.545251,-0.923034
0.538264,0.546443,-0.965421
0.542569,0.543128,-0.891534
0.542586,0.537700,-0.965421
0.542756,0.536115,-0.998435
0.548711,0.534927,-0.891534
0.550809,0.532801,-0.891534
0.550809,0.532801,-0.891534
0.552365,0.531245,-0.891534
0.555676,0.530021,-0.891534
0.562244,0.523453,-0.891534
0.563200,0.522496,-0.891534
0.565808,0.519888,-0.891534
0.565808,0.519888,-0.891534
0.566206,0.519490,-0.891534
0.571621,0.514076,-0.891534
0.587612,0.498085,-0.921993
0.979925,0.124862,-1.048729
0.983057,0.124797,-1.048729
0.991784,0.116070,-1.048729
0.992090,0.115763,-1.048729
0.993477,0.114376,-1.048729
0.995834,0.112020,-1.048729
0.998930,0.108923,-1.048729
0.999485,0.108369,-1.048729
1.000552,0.107302,-1.048729
1.002075,0.105779,-1.048729
1.003856,0.103998,-1.048729
1.004364,0.103490,-1.048729
1.004612,0.101025,-1.066736
1.007492,0.100361,-1.048729
1.011097,0.096229,-1.048729
1.011766,0.096088,-1.048729
1.016581,0.091273,-1.048729
1.016855,0.090999,-1.048729
1.017079,0.074304,-1.030354
1.017677,0.090177,-1.048729
1.019185,0.088669,-1.048729
1.019210,0.088644,-1.048729
1.019726,0.088128,-1.048729
1.020570,0.087284,-1.048729
1.020916,0.086938,-1.048729
1.024167,0.083686,-1.048729
1.026985,0.080869,-1.048729
1.027034,0.080819,-1.048729
1.030979,0.076875,-1.048729
1.032010,0.075843,-1.048729
1.032189,0.073284,-1.048729
1.038048,0.069806,-1.048729
1.042068,0.065785,-1.048729
