179.619067,291.230670
180.707104,291.192405
181.276252,290.840624
182.197491,290.619055
182.831942,290.574975
183.340449,290.271563
183.620821,289.290652
183.927867,289.075394
184.017625,288.801932
184.035279,288.648003
187.216670,283.603424
193.013475,264.563306
193.279498,264.239318
193.419059,264.156618
195.693769,198.503898
199.174153,195.293086
199.778210,193.010683
202.046393,192.997963
203.792973,190.231478
204.999502,186.444609
237.230952,178.568399
237.651644,178.061249
239.029851,176.819104
239.887245,175.800455
240.186893,175.687349
240.374513,174.786186
241.167940,173.361619
241.473016,172.716428
242.133603,172.404507
243.016033,171.291120
243.086665,171.118778
243.918926,170.556010
244.767627,170.088449
245.880837,169.693440
246.329744,169.222235
266.078306,168.759746
266.264864,168.559267
266.967949,167.446816
267.359064,167.134537
267.762908,166.737462
268.329685,165.806201
268.340143,165.447124
268.900006,165.177679
269.011610,164.905521
269.037765,164.888586
269.050715,164.631845
269.190103,164.511367
269.257568,164.038256
269.391133,163.474242
