125.130305,203.520313,44.428512
126.023639,198.883911,46.548882
129.330635,192.485365,45.112172
130.023820,194.229397,43.946224
131.468505,208.719324,42.503120
133.320029,201.038902,43.879322
133.960423,210.093119,41.934261
134.981735,213.342580,36.346276
135.952215,197.925998,42.263845
137.917272,211.573187,38.654991
139.448010,201.517405,40.714691
139.464979,204.436727,40.679987
140.791153,194.508315,39.782242
141.117569,218.270127,32.942358
141.728953,205.458806,38.564715
141.772286,215.764535,33.741117
141.869003,212.793972,36.563415
142.638988,214.838611,34.074795
143.374719,198.503493,39.564941
143.894787,212.543508,34.834328
144.922989,198.676004,38.887458
144.976421,214.840012,33.386529
145.693550,200.085340,36.600222
146.749573,198.835844,37.272945
147.503136,262.118662,24.837378
147.736169,209.868241,35.032013
148.451211,203.239805,33.117013
149.568902,213.394089,32.676925
151.322712,199.990091,34.265566
155.620783,263.844210,21.961266
158.398805,263.521506,23.330220
158.418350,246.974200,29.797322
162.076547,251.083676,29.665561
162.926890,236.880187,31.918855
163.436730,241.473289,30.943794
164.902457,261.035644,23.959836
166.606134,235.303166,31.551060
167.773939,252.370987,28.969376
168.339220,251.213762,24.782644
169.737549,257.904017,23.956111
173.463931,248.403454,25.279291
184.667966,174.975948,76.243506
187.255811,171.973030,76.893114
187.885056,174.139535,76.541281
189.380936,173.922283,76.244068
190.494001,169.147352,77.330522
191.638789,171.810967,77.315034
192.822537,165.992073,77.871307
193.022455,162.202316,77.479643
193.105253,166.423315,77.429507
194.245187,170.528818,76.960974
194.445271,159.791072,77.573286
194.603105,169.036953,76.673963
194.705884,163.931332,77.294640
194.745591,172.909594,76.367288
195.008569,162.391719,76.979541
195.099942,165.924033,76.865334
195.303170,156.797412,77.512668
196.317182,158.861224,77.416328
196.674097,163.135309,76.635464
197.186353,163.119121,76.938105
197.894568,163.580405,76.349627
198.732313,161.996355,77.325220
199.114866,151.095044,76.981502
200.560973,156.345274,76.339529
200.807630,188.761797,76.089280
200.939117,156.150776,76.753274
202.621567,171.518818,75.331962
204.432104,184.813527,75.322392
205.514602,160.102055,37.914037
205.941921,171.518789,36.065050
206.803542,165.272226,35.615028
207.626495,177.033190,35.313529
210.928338,155.884805,45.625404
211.407008,172.532872,35.565859
212.186973,174.705015,34.538704
212.398756,160.600537,37.312293
212.864018,163.150630,37.133357
213.287869,162.806108,37.207278
215.144183,161.049208,37.059170
215.723885,165.158924,36.829786
217.002822,156.822611,38.388218
217.171203,158.719434,36.294328
217.737251,149.130333,38.812194
217.866731,150.363219,38.762766
218.714428,147.545458,38.794743
219.372777,158.122437,37.405099
219.682710,153.417404,38.484116
220.493356,155.976084,36.223619
220.858950,148.640811,37.622231
221.518068,147.386862,38.989637
222.800649,139.489216,36.947165
241.990624,169.147242,30.911313
261.602564,173.678553,29.564117
286.268371,200.455954,25.233358
289.605002,198.507393,26.081554
307.379164,206.833942,24.657160
353.440034,233.961459,23.798353
354.099583,254.807990,16.462664
357.394833,241.032473,18.774145
357.885493,207.043800,23.208723
359.704472,231.182792,22.371713
361.439408,251.608969,17.987922
362.212992,230.580644,21.152622
362.977745,240.619417,16.550780
364.102793,235.337575,18.683013
365.035755,226.602875,22.917598
365.591487,243.901799,15.244547
369.153349,264.145336,15.221559
370.719536,245.182916,15.194652
370.977484,242.982262,15.233778
373.100995,223.094707,19.879174
373.953206,227.289199,19.405366
376.625795,214.246252,20.002947
380.081276,234.310083,18.097305
380.865214,213.250782,18.741651
383.653111,227.314041,17.715554
385.603197,216.974807,18.562002
386.222386,236.619099,17.197978
