68.373133,361.413911
73.641568,355.300036
74.628394,348.129888
92.651575,344.244032
94.634641,340.092269
104.615106,340.068022
105.544552,325.975226
108.916294,325.242519
113.571631,323.730684
120.128563,321.144522
124.361473,311.793055
139.293087,306.991807
144.746984,298.745287
145.395476,291.523566
153.087082,283.800065
198.892131,208.976625
200.535979,207.263094
201.608490,205.586386
201.887415,202.931315
204.267245,200.825504
209.307385,200.318061
211.779664,194.887810
212.159960,184.078236
