484.364724,419.026542
484.840849,417.906597
484.984106,416.681946
485.093483,415.858170
492.552076,349.301705
492.737313,348.794626
493.908940,348.210781
495.034902,347.792854
496.038512,346.521690
496.624711,346.277309
497.441038,345.885793
497.654525,343.858875
498.843927,343.678820
499.183131,342.732036
499.301080,339.351396
500.876128,338.535789
500.895491,338.088072
508.755488,280.853323
512.760903,277.300932
518.082257,276.364538
519.592265,271.900648
520.554836,270.054037
521.950482,269.462531
521.965561,262.159615
