70.818213,371.913235
72.778401,368.801691
72.905884,366.892482
73.955404,364.770235
78.177732,359.409558
85.057126,329.919351
101.998041,320.612471
103.120534,319.829343
113.298610,302.916587
155.154840,172.072862
156.990527,170.314848
160.335319,168.637432
164.000301,161.145842
188.869099,75.504168
194.498823,73.696111
198.191313,69.746892
259.153191,48.324259
262.051846,32.897675
268.355196,32.439513
285.013787,28.635889
316.460030,27.874095
317.498524,22.812046
334.247080,16.048058
337.377204,6.875512
340.113481,-0.243444
343.597987,-3.185852
