485.865665,402.089484
486.849826,401.516669
486.879170,400.672950
486.916678,400.502279
487.306077,400.329303
487.514150,399.292487
487.698622,399.280283
487.974712,395.904016
488.543776,385.390254
489.203996,382.820372
489.610714,380.950562
490.164658,125.039700
496.036292,112.023789
496.819636,111.022421
501.361490,97.445210
502.954542,95.730585
503.529882,84.715803
504.380201,79.128018
506.048828,74.506918
506.240081,71.095971
509.284956,69.476374
510.058242,61.260728
511.943936,37.618422
512.236771,22.403845
